Date,Year,Month,Temp_High_C,Temp_Avg_C,Temp_Low_C,DewPoint_High_C,DewPoint_Avg_C,DewPoint_Low_C,Humidity_High_pct,Humidity_Avg_pct,Humidity_Low_pct,WindSpeed_High_kmh,WindSpeed_Avg_kmh,WindSpeed_Low_kmh,Pressure_High_hPa,Pressure_Low_hPa,Precip_Total_mm
16/01/2026,2026,1,38.5,28.72,21.72,22.22,20.44,18.61,88.0,64.0,35.0,14.0,1.45,0.0,961.73,954.62,0.0
17/01/2026,2026,1,36.78,27.33,21.61,26.61,21.89,19.72,96.0,74.0,43.0,14.81,1.29,0.0,960.72,955.3,13.21
18/01/2026,2026,1,31.61,23.78,20.78,23.78,20.83,17.72,99.0,84.0,61.0,14.0,1.61,0.0,962.75,958.35,14.48
19/01/2026,2026,1,32.78,23.89,19.0,20.39,17.78,14.61,92.0,70.0,43.0,14.32,2.25,0.0,963.77,960.38,0.0
20/01/2026,2026,1,33.39,23.94,16.22,17.61,15.39,12.22,91.0,62.0,30.0,9.66,0.8,0.0,963.09,957.33,0.0
21/01/2026,2026,1,33.78,23.78,14.61,18.0,15.67,14.0,98.0,64.0,33.0,13.68,0.8,0.0,963.09,958.01,0.0
22/01/2026,2026,1,36.78,27.33,18.72,21.78,18.39,15.39,93.0,62.0,30.0,16.25,1.13,0.0,964.78,961.06,0.0
23/01/2026,2026,1,36.11,27.17,21.61,23.39,20.67,18.89,85.0,69.0,42.0,15.77,1.61,0.0,970.2,964.44,0.0
24/01/2026,2026,1,38.72,28.11,20.22,21.89,19.72,18.5,91.0,64.0,35.0,15.45,1.61,0.0,970.88,962.41,0.0
25/01/2026,2026,1,39.78,29.89,21.5,22.72,19.39,12.78,91.0,59.0,21.0,17.22,1.61,0.0,967.83,961.06,0.0
26/01/2026,2026,1,42.11,30.67,19.39,21.39,18.22,15.0,92.0,53.0,21.0,15.45,1.61,0.0,968.17,961.73,0.0
27/01/2026,2026,1,37.78,28.39,21.89,23.89,21.5,16.89,90.0,69.0,43.0,12.55,1.93,0.0,967.83,962.41,0.0
28/01/2026,2026,1,36.61,26.94,20.22,22.11,19.22,17.28,88.0,65.0,40.0,12.23,1.29,0.0,968.51,963.77,0.0
29/01/2026,2026,1,34.28,25.22,17.61,18.11,15.0,12.39,84.0,56.0,29.0,14.32,1.93,0.0,971.56,967.15,0.0
30/01/2026,2026,1,34.28,25.78,18.0,18.28,16.56,14.89,83.0,59.0,33.0,12.23,1.13,0.0,971.89,966.48,0.0
31/01/2026,2026,1,34.22,24.89,19.5,19.39,17.11,12.61,88.0,64.0,38.0,10.14,0.48,0.0,968.17,962.41,0.0
01/02/2026,2026,2,38.39,28.67,17.89,19.78,17.83,16.5,94.0,56.0,29.0,13.68,0.8,0.0,965.46,959.36,0.0
02/02/2026,2026,2,35.39,25.33,17.78,23.11,19.44,14.28,94.0,71.0,46.0,18.02,2.57,0.0,972.91,961.73,4.32
03/02/2026,2026,2,30.28,22.33,16.78,17.11,14.83,13.28,83.0,64.0,43.0,15.77,2.74,0.0,975.96,971.56,0.0
04/02/2026,2026,2,34.89,24.67,15.89,16.89,14.89,12.78,83.0,58.0,30.0,12.23,0.8,0.0,975.96,970.54,0.0
05/02/2026,2026,2,37.22,27.28,17.5,18.72,16.22,12.5,90.0,56.0,24.0,9.66,0.64,0.0,975.28,970.2,0.0
06/02/2026,2026,2,36.89,27.11,18.5,19.0,16.61,11.89,92.0,57.0,25.0,11.59,1.29,0.0,975.96,970.54,0.0
07/02/2026,2026,2,35.11,25.44,16.5,17.61,16.06,13.5,93.0,60.0,29.0,11.1,0.97,0.0,975.28,969.86,0.0
08/02/2026,2026,2,34.39,25.33,14.72,18.39,16.22,13.89,96.0,61.0,32.0,11.91,0.8,0.0,972.23,967.83,0.0
09/02/2026,2026,2,35.28,26.67,19.5,20.0,18.28,17.0,89.0,63.0,36.0,12.23,0.8,0.0,970.2,966.14,0.0
10/02/2026,2026,2,32.11,26.39,21.78,22.39,20.06,17.78,85.0,69.0,52.0,13.04,0.48,0.0,970.88,966.81,0.0
11/02/2026,2026,2,37.0,28.44,21.11,23.28,20.72,19.0,92.0,66.0,36.0,9.66,0.48,0.0,969.52,962.07,0.0
12/02/2026,2026,2,38.0,26.67,21.78,24.11,22.17,20.61,99.0,79.0,40.0,19.15,1.77,0.0,963.09,956.66,1.27
13/02/2026,2026,2,23.78,21.5,19.39,21.72,19.78,17.22,99.0,90.0,83.0,15.13,2.74,0.0,967.83,961.4,8.13
14/02/2026,2026,2,22.22,19.17,17.22,19.72,17.56,16.28,99.0,91.0,78.0,14.81,2.09,0.0,970.88,966.14,6.6
15/02/2026,2026,2,19.61,17.39,16.39,18.5,17.0,16.11,99.0,98.0,91.0,10.78,0.8,0.0,969.86,966.81,20.32
16/02/2026,2026,2,30.5,22.44,15.61,18.61,16.33,15.0,98.0,71.0,42.0,10.46,0.97,0.0,967.83,964.11,0.25
17/02/2026,2026,2,32.11,22.72,14.5,17.28,15.67,14.0,99.0,68.0,38.0,14.32,0.64,0.0,968.51,964.11,0.0
18/02/2026,2026,2,33.5,24.28,16.11,19.11,16.72,15.39,98.0,66.0,36.0,11.59,0.48,0.0,969.18,965.12,0.0
19/02/2026,2026,2,36.72,27.33,18.61,21.22,18.78,16.61,97.0,63.0,34.0,7.89,0.48,0.0,970.88,967.15,0.0
20/02/2026,2026,2,35.11,27.06,20.78,20.11,18.67,16.61,88.0,63.0,38.0,13.04,0.97,0.0,971.89,967.83,0.0
21/02/2026,2026,2,34.5,25.22,16.28,19.0,16.11,12.72,98.0,62.0,28.0,12.55,0.97,0.0,970.2,965.12,0.0
22/02/2026,2026,2,33.39,25.06,17.39,18.72,17.33,15.61,95.0,66.0,37.0,16.25,1.61,0.0,968.51,963.43,0.0
23/02/2026,2026,2,34.39,25.56,17.78,20.0,17.83,15.11,95.0,66.0,34.0,13.68,0.97,0.0,970.88,965.12,2.03
24/02/2026,2026,2,32.5,25.22,19.72,19.78,17.28,14.72,86.0,64.0,37.0,11.91,1.13,0.0,971.89,967.83,0.0
25/02/2026,2026,2,33.11,25.06,16.78,20.11,17.78,16.11,98.0,67.0,39.0,11.59,0.64,0.0,970.54,966.14,0.0
26/02/2026,2026,2,33.22,24.5,16.78,18.5,17.17,14.89,99.0,67.0,39.0,15.77,1.61,0.0,968.51,964.78,0.0
27/02/2026,2026,2,32.5,24.5,20.0,21.39,18.44,16.0,85.0,70.0,50.0,18.02,2.25,0.0,969.18,964.78,0.0
28/02/2026,2026,2,32.22,24.83,20.0,18.78,16.56,12.11,86.0,63.0,33.0,15.13,1.93,0.0,969.52,965.8,0.0
01/03/2026,2026,3,33.22,24.22,16.22,19.89,17.11,14.78,94.0,67.0,40.0,13.68,1.45,0.0,969.18,964.78,0.0
02/03/2026,2026,3,32.11,24.17,15.78,18.72,17.0,14.61,95.0,67.0,40.0,13.04,1.45,0.0,969.18,964.78,0.0
03/03/2026,2026,3,33.39,24.94,16.61,18.0,16.28,14.0,96.0,63.0,33.0,11.1,1.13,0.0,969.18,965.46,0.0
04/03/2026,2026,3,30.22,24.11,18.78,19.61,17.67,16.0,90.0,69.0,49.0,11.91,0.8,0.0,970.54,966.14,0.0
05/03/2026,2026,3,33.89,25.39,16.61,20.0,17.78,15.39,96.0,66.0,36.0,11.59,0.97,0.0,969.18,965.12,0.0
06/03/2026,2026,3,33.61,25.39,21.22,23.61,20.39,18.78,94.0,75.0,47.0,10.46,1.13,0.0,969.18,965.12,1.52
07/03/2026,2026,3,34.72,26.39,19.78,22.78,20.78,18.72,94.0,73.0,49.0,11.91,1.45,0.0,967.49,962.41,0.0
08/03/2026,2026,3,23.5,21.56,19.22,21.78,20.28,18.78,99.0,93.0,84.0,9.33,0.97,0.0,964.78,960.38,11.94
09/03/2026,2026,3,26.22,21.89,17.89,20.61,19.28,17.28,99.0,86.0,67.0,11.1,0.64,0.0,962.75,958.69,0.51
10/03/2026,2026,3,32.28,23.61,15.22,20.11,17.28,15.0,99.0,71.0,42.0,11.91,0.48,0.0,967.83,961.06,0.0
11/03/2026,2026,3,32.28,23.44,15.22,18.89,16.67,14.89,99.0,69.0,41.0,10.46,0.32,0.0,968.51,964.11,0.0
12/03/2026,2026,3,36.5,23.39,15.89,19.28,16.17,13.28,97.0,69.0,27.0,13.36,0.16,0.0,966.14,962.07,0.0
13/03/2026,2026,3,35.61,25.11,20.28,21.78,19.5,16.28,99.0,74.0,32.0,14.81,1.13,0.0,974.6,964.44,1.27
14/03/2026,2026,3,29.78,22.56,17.61,17.78,15.11,11.5,86.0,65.0,41.0,15.45,2.41,0.0,979.68,973.93,0.0
15/03/2026,2026,3,29.78,21.61,13.22,15.5,13.72,11.22,90.0,63.0,39.0,12.23,1.13,0.0,978.67,974.26,0.0
16/03/2026,2026,3,31.72,22.11,10.89,17.22,15.0,10.61,99.0,68.0,37.0,11.59,0.8,0.0,976.3,970.54,0.0
17/03/2026,2026,3,31.28,23.06,13.78,17.61,15.39,13.5,98.0,66.0,37.0,9.66,0.48,0.0,974.94,970.54,0.0
18/03/2026,2026,3,30.28,23.22,15.78,18.0,16.5,14.78,95.0,68.0,42.0,9.66,0.48,0.0,974.6,969.86,0.0
19/03/2026,2026,3,28.78,22.17,19.0,19.11,17.44,15.28,94.0,76.0,47.0,9.66,0.16,0.0,972.23,968.17,0.25
20/03/2026,2026,3,31.72,22.94,15.28,18.0,16.17,13.39,99.0,70.0,34.0,9.33,0.48,0.0,972.57,967.83,0.0
21/03/2026,2026,3,32.39,22.39,14.22,18.39,16.17,13.39,97.0,71.0,35.0,14.0,0.64,0.0,973.25,968.85,0.0
22/03/2026,2026,3,32.39,22.44,15.0,18.39,15.89,12.0,99.0,71.0,31.0,11.1,0.8,0.0,973.93,969.18,0.0
23/03/2026,2026,3,32.28,22.17,14.22,21.28,16.56,14.0,99.0,74.0,36.0,10.46,0.8,0.0,973.59,969.18,1.78
24/03/2026,2026,3,31.61,22.0,16.28,17.61,15.5,13.5,95.0,70.0,35.0,16.25,0.48,0.0,971.56,967.15,0.0
25/03/2026,2026,3,32.72,22.56,14.39,17.11,14.17,10.28,96.0,63.0,30.0,17.22,0.97,0.0,970.88,967.15,0.0
26/03/2026,2026,3,35.0,24.67,13.22,19.61,13.72,10.78,97.0,56.0,25.0,25.91,1.45,0.0,969.52,963.09,0.0
27/03/2026,2026,3,23.22,17.94,9.11,15.39,7.72,-1.28,96.0,54.0,23.0,27.04,5.63,0.0,969.52,963.77,0.0
28/03/2026,2026,3,27.0,15.11,5.0,9.61,5.89,1.61,85.0,57.0,32.0,17.7,1.29,0.0,971.22,967.15,0.0
29/03/2026,2026,3,29.89,19.17,7.39,14.28,9.5,3.5,91.0,58.0,27.0,9.66,0.32,0.0,975.28,970.2,0.0
30/03/2026,2026,3,30.11,21.72,15.5,16.11,13.39,10.39,87.0,62.0,37.0,12.23,0.64,0.0,976.97,972.91,0.0
31/03/2026,2026,3,30.78,21.44,10.78,17.28,14.44,10.0,97.0,68.0,38.0,9.66,0.64,0.0,977.31,972.91,0.0
01/04/2026,2026,4,30.61,23.33,17.89,18.28,16.0,13.89,86.0,66.0,42.0,9.01,0.48,0.0,977.65,973.25,0.0
02/04/2026,2026,4,31.39,23.11,16.61,16.72,14.89,12.61,88.0,63.0,35.0,10.46,0.64,0.0,977.31,972.91,0.0
03/04/2026,2026,4,32.11,22.28,11.89,17.72,14.33,11.0,98.0,66.0,30.0,13.36,0.64,0.0,975.62,970.88,0.0
04/04/2026,2026,4,31.5,22.33,13.72,16.61,14.61,11.5,98.0,66.0,32.0,12.23,0.8,0.0,975.96,970.88,0.0
05/04/2026,2026,4,29.89,21.83,14.5,17.22,14.67,12.78,93.0,66.0,42.0,10.46,0.97,0.0,975.62,971.56,0.0
06/04/2026,2026,4,30.5,21.0,12.39,14.89,12.72,9.78,95.0,63.0,34.0,11.1,0.48,0.0,974.94,969.52,0.0
07/04/2026,2026,4,33.0,21.39,13.39,17.22,12.72,8.11,97.0,63.0,28.0,19.47,1.29,0.0,971.56,966.81,0.0
08/04/2026,2026,4,34.22,22.11,10.89,16.72,10.94,7.11,83.0,53.0,28.0,16.58,0.64,0.0,971.89,968.51,0.0
09/04/2026,2026,4,35.39,24.11,11.72,17.89,13.5,8.5,83.0,55.0,29.0,9.66,0.32,0.0,973.25,968.51,0.0
10/04/2026,2026,4,33.78,23.72,17.39,18.39,16.11,13.11,96.0,67.0,33.0,15.13,0.64,0.0,972.91,967.15,0.0
11/04/2026,2026,4,34.11,24.5,17.11,18.89,14.28,5.72,92.0,57.0,31.0,18.02,2.09,0.0,968.17,962.41,0.0
12/04/2026,2026,4,25.0,15.78,6.11,7.78,4.67,1.11,80.0,50.0,30.0,21.89,2.41,0.0,970.88,964.44,0.0
13/04/2026,2026,4,25.11,13.61,3.0,5.0,2.61,-0.39,81.0,52.0,25.0,17.7,1.77,0.0,973.93,969.86,0.0
14/04/2026,2026,4,29.89,16.17,3.39,15.28,6.72,0.39,83.0,58.0,26.0,14.81,0.48,0.0,974.94,971.22,0.0
15/04/2026,2026,4,29.39,18.22,8.28,17.11,11.33,7.11,99.0,69.0,33.0,11.59,0.64,0.0,975.62,971.56,0.0
16/04/2026,2026,4,30.5,19.0,7.72,16.22,10.11,6.22,93.0,61.0,31.0,14.0,0.48,0.0,975.28,970.88,0.0
17/04/2026,2026,4,31.5,19.89,8.5,15.61,11.72,6.39,90.0,62.0,35.0,17.22,0.97,0.0,972.91,967.49,0.0
18/04/2026,2026,4,28.5,16.67,5.72,9.78,4.17,-3.61,86.0,49.0,19.0,18.35,1.45,0.0,972.23,967.83,0.0
19/04/2026,2026,4,29.28,16.83,6.22,15.78,6.11,-2.78,92.0,54.0,22.0,13.68,0.64,0.0,974.6,970.2,0.0
20/04/2026,2026,4,28.22,17.5,8.11,16.11,9.0,2.61,99.0,63.0,25.0,10.46,0.32,0.0,975.96,971.89,0.0
21/04/2026,2026,4,26.89,16.94,8.78,13.0,7.61,2.61,97.0,60.0,23.0,14.81,0.48,0.0,977.99,973.59,0.0
22/04/2026,2026,4,27.28,18.22,9.39,12.5,9.06,3.61,91.0,59.0,28.0,11.1,0.48,0.0,977.31,973.59,0.0
23/04/2026,2026,4,27.39,18.39,9.5,12.28,10.06,7.61,90.0,61.0,37.0,12.55,0.48,0.0,979.68,975.28,0.0
24/04/2026,2026,4,26.28,17.67,8.61,12.78,10.5,7.5,94.0,65.0,40.0,15.13,0.8,0.0,981.71,978.33,0.0
25/04/2026,2026,4,26.28,17.22,9.89,14.22,11.72,9.11,96.0,73.0,36.0,15.77,1.29,0.0,981.04,977.31,0.0
26/04/2026,2026,4,24.89,16.17,7.11,14.78,11.89,6.78,99.0,78.0,51.0,16.25,0.8,0.0,978.33,973.59,0.0
27/04/2026,2026,4,26.28,17.67,9.61,18.0,12.89,9.39,99.0,76.0,43.0,11.1,0.8,0.0,977.31,973.25,0.25
28/04/2026,2026,4,26.89,18.28,9.28,13.5,12.0,9.0,99.0,70.0,36.0,11.1,0.8,0.0,978.33,974.6,0.0
29/04/2026,2026,4,27.39,17.89,9.61,15.11,12.44,9.39,99.0,74.0,40.0,13.36,1.13,0.0,980.7,976.63,0.0
30/04/2026,2026,4,25.72,18.0,11.28,14.28,13.0,10.5,98.0,75.0,47.0,13.68,1.61,0.0,981.04,977.99,0.0
01/05/2026,2026,5,27.0,16.94,7.5,15.22,11.94,7.28,99.0,76.0,43.0,15.13,0.97,0.0,980.36,975.62,0.0
02/05/2026,2026,5,27.5,19.33,12.11,16.5,14.33,11.5,99.0,76.0,45.0,13.36,1.29,0.0,977.31,972.91,0.0
03/05/2026,2026,5,28.11,19.61,14.11,15.0,13.11,9.61,97.0,69.0,38.0,13.36,0.8,0.0,975.96,972.23,0.0
04/05/2026,2026,5,28.89,18.22,9.28,17.22,12.39,9.11,99.0,73.0,37.0,10.46,0.32,0.0,974.26,969.86,0.0
05/05/2026,2026,5,27.22,19.28,12.78,18.22,15.28,11.22,99.0,80.0,46.0,11.91,0.8,0.0,973.59,969.86,0.0
06/05/2026,2026,5,19.5,16.06,14.89,17.22,15.22,14.28,96.0,95.0,86.0,8.69,0.64,0.0,973.25,971.22,0.0
